drug_1,drug_2,context,label
5-FU,MK-8776,COLO320DM,2.1207950231
5-FU,MK-8776,DLD1,6.408302641100001
5-FU,MK-8776,EFM192B,8.8129085946
5-FU,MK-8776,EFM192B,1.9075989742
5-FU,MK-8776,ES2,4.1436992486
5-FU,MK-8776,ES2,-25.4683762273
5-FU,MK-8776,HCT116,11.1077519579
5-FU,MK-8776,HCT116,18.7968621722
5-FU,MK-8776,HT144,3.3707291943
5-FU,MK-8776,HT29,8.3917357229
5-FU,MK-8776,HT29,18.4713485537
5-FU,MK-8776,KPL1,-1.2087696449
5-FU,MK-8776,LNCAP,3.6928639136
5-FU,MK-8776,LOVO,3.2980170463
5-FU,MK-8776,LOVO,3.9605277538999997
5-FU,MK-8776,MDAMB436,43.3548506205
5-FU,MK-8776,MSTO,-28.691350357399998
5-FU,MK-8776,NCIH1650,10.2868775972
5-FU,MK-8776,NCIH1650,17.7949088146
5-FU,MK-8776,NCIH2122,3.0637023563
5-FU,MK-8776,NCIH2122,22.2132492117
5-FU,MK-8776,NCIH23,2.9641513779000004
5-FU,MK-8776,NCIH23,-0.0519902509
5-FU,MK-8776,NCIH460,24.846056852100002
5-FU,MK-8776,NCIH520,18.3059071731
5-FU,MK-8776,OCUBM,58.84964574399999
5-FU,MK-8776,OV90,3.1552001791000004
5-FU,MK-8776,OVCAR3,10.1051317429
5-FU,MK-8776,PA1,1.3643884413999998
5-FU,MK-8776,PA1,16.3745761576
5-FU,MK-8776,RKO,18.4228588221
5-FU,MK-8776,RPMI7951,4.9236207844
5-FU,MK-8776,SKMEL30,-81.4412836641
5-FU,MK-8776,SKMES1,16.9849025523
5-FU,MK-8776,SKOV3,5.559655014
5-FU,MK-8776,SW620,9.5450615789
5-FU,MK-8776,SW620,4.9519582994
5-FU,MK-8776,SW837,-20.5265828587
5-FU,MK-8776,T47D,2.4581985545
5-FU,MK-8776,UACC62,6.6260817062
5-FU,MK-8776,UWB1289BRCA1,-11.1515638625
5-FU,MK-8776,UWB1289,-7.7301677459
5-FU,MK-8776,VCAP,10.868914741
5-FU,MK-8776,ZR751,-0.4083073108
5-FU,PD325901,A2058,2.2648345474
5-FU,PD325901,A2780,24.6101491603
5-FU,PD325901,A375,-1.7928723116999998
5-FU,PD325901,A427,16.5185276264
5-FU,PD325901,CAOV3,-1.1278026191
5-FU,PD325901,COLO320DM,3.6824831827
5-FU,PD325901,DLD1,18.458625903199998
5-FU,PD325901,EFM192B,-3.0348942445
5-FU,PD325901,ES2,2.8147383704
5-FU,PD325901,HCT116,18.3212116826
5-FU,PD325901,HT144,9.118873978
5-FU,PD325901,HT29,3.1505895344
5-FU,PD325901,KPL1,-6.3450322174
5-FU,PD325901,LNCAP,1.6456703382
5-FU,PD325901,LOVO,-6.245195085700001
5-FU,PD325901,MDAMB436,9.3580687088
5-FU,PD325901,MSTO,22.0330269023
5-FU,PD325901,NCIH1650,4.3253730787
5-FU,PD325901,NCIH2122,3.0974502826999997
5-FU,PD325901,NCIH23,4.2627084216
5-FU,PD325901,NCIH460,16.3321845736
5-FU,PD325901,NCIH520,-1.1429154637999999
5-FU,PD325901,OCUBM,16.9153205509
5-FU,PD325901,OV90,-6.5669900061
5-FU,PD325901,OVCAR3,24.6866031908
5-FU,PD325901,PA1,8.064259630499999
5-FU,PD325901,RKO,9.445147693
5-FU,PD325901,RPMI7951,0.6327841094
5-FU,PD325901,SKMEL30,-144.401654641
5-FU,PD325901,SKMES1,-5.4245533988
5-FU,PD325901,SKOV3,2.8529330664
5-FU,PD325901,SW620,2.3472546751
5-FU,PD325901,SW837,0.9460961281999999
5-FU,PD325901,T47D,46.996579565699996
5-FU,PD325901,UACC62,-3.4432324072000005
5-FU,PD325901,UWB1289BRCA1,18.943717587200002
5-FU,PD325901,UWB1289,19.8082797454
5-FU,PD325901,VCAP,11.4350299448
5-FU,PD325901,ZR751,-7.0184742351
5-FU,SORAFENIB,A2058,1.4874561766999999
5-FU,SORAFENIB,A2780,2.0773183621999998
5-FU,SORAFENIB,A375,1.3124466837
5-FU,SORAFENIB,A427,2.8662195694999997
5-FU,SORAFENIB,CAOV3,-16.672203421400003
5-FU,SORAFENIB,COLO320DM,3.4073460612
5-FU,SORAFENIB,DLD1,6.3205105557
5-FU,SORAFENIB,EFM192B,-9.0221492067
5-FU,SORAFENIB,ES2,0.126680077
5-FU,SORAFENIB,HCT116,-1.9550253911000002
5-FU,SORAFENIB,HT144,4.4595025987
5-FU,SORAFENIB,HT29,-3.5516108333
5-FU,SORAFENIB,KPL1,-5.0462835751999995
5-FU,SORAFENIB,LNCAP,-13.390346152200001
5-FU,SORAFENIB,LOVO,-13.8153437725
5-FU,SORAFENIB,MDAMB436,-4.3043170757
5-FU,SORAFENIB,MSTO,-13.503513843699999
5-FU,SORAFENIB,NCIH1650,-2.5001498347999997
5-FU,SORAFENIB,NCIH2122,-3.7688232307
5-FU,SORAFENIB,NCIH23,-1.2868109975
5-FU,SORAFENIB,NCIH460,-0.8956375394
5-FU,SORAFENIB,NCIH520,5.28680143
5-FU,SORAFENIB,OCUBM,1.3100945136
5-FU,SORAFENIB,OV90,2.4168372005000003
5-FU,SORAFENIB,OVCAR3,-18.315474212999998
5-FU,SORAFENIB,PA1,4.9572824935
5-FU,SORAFENIB,RKO,1.8835839134
5-FU,SORAFENIB,RPMI7951,-5.0414726511
5-FU,SORAFENIB,SKMEL30,2.1200282831
5-FU,SORAFENIB,SKMES1,0.2851544499
5-FU,SORAFENIB,SKOV3,10.236335902
5-FU,SORAFENIB,SW620,0.5741526967
5-FU,SORAFENIB,SW837,-8.6089625102
5-FU,SORAFENIB,T47D,-4.531377558
5-FU,SORAFENIB,UACC62,0.3264493142
5-FU,SORAFENIB,UWB1289BRCA1,3.500369213
5-FU,SORAFENIB,UWB1289,1.8562044005
5-FU,SORAFENIB,VCAP,1.4443077438999998
5-FU,SORAFENIB,ZR751,-11.361792658599999
5-FU,SUNITINIB,A2058,9.6216201263
5-FU,SUNITINIB,A2780,9.7009863748
5-FU,SUNITINIB,A375,7.351048596900001
5-FU,SUNITINIB,A427,8.2107055043
5-FU,SUNITINIB,CAOV3,5.0921362527
5-FU,SUNITINIB,COLO320DM,14.823024263699999
5-FU,SUNITINIB,DLD1,10.9052610933
5-FU,SUNITINIB,EFM192B,-3.1959366602999997
5-FU,SUNITINIB,ES2,14.4138207528
5-FU,SUNITINIB,HCT116,7.3327834929
5-FU,SUNITINIB,HT144,4.6773891182
5-FU,SUNITINIB,HT29,3.3790463977
5-FU,SUNITINIB,KPL1,7.2294877967
5-FU,SUNITINIB,LNCAP,-6.200837303099999
5-FU,SUNITINIB,LOVO,2.0823101764
5-FU,SUNITINIB,MDAMB436,5.231389264700001
5-FU,SUNITINIB,MSTO,-19.193372644
5-FU,SUNITINIB,NCIH1650,4.374037921
5-FU,SUNITINIB,NCIH2122,5.838627875399999
5-FU,SUNITINIB,NCIH23,3.1416706675
5-FU,SUNITINIB,NCIH460,7.1293241074
5-FU,SUNITINIB,NCIH520,5.8103410824
5-FU,SUNITINIB,OCUBM,8.9984658495
5-FU,SUNITINIB,OV90,3.664358548
5-FU,SUNITINIB,OVCAR3,7.236478142
5-FU,SUNITINIB,PA1,12.4562519941
5-FU,SUNITINIB,RKO,7.996355114400001
5-FU,SUNITINIB,RPMI7951,-1.3432610887
5-FU,SUNITINIB,SKMEL30,3.6671652339
5-FU,SUNITINIB,SKMES1,11.9026148133
5-FU,SUNITINIB,SKOV3,18.264384797
5-FU,SUNITINIB,SW620,6.8594980389
5-FU,SUNITINIB,SW837,-4.9018368368
5-FU,SUNITINIB,T47D,8.9411543323
5-FU,SUNITINIB,UACC62,8.795687473300001
5-FU,SUNITINIB,UWB1289BRCA1,11.791111127999999
5-FU,SUNITINIB,UWB1289,9.5055258835
5-FU,SUNITINIB,VCAP,12.4837989607
5-FU,SUNITINIB,ZR751,6.1696274325
5-FU,TEMOZOLOMIDE,A2058,2.7743689839999996
5-FU,TEMOZOLOMIDE,A2780,-0.6043528353000001
5-FU,TEMOZOLOMIDE,A375,-15.9833359407
5-FU,TEMOZOLOMIDE,A427,18.3610194111
5-FU,TEMOZOLOMIDE,CAOV3,-35.660634073699995
5-FU,TEMOZOLOMIDE,COLO320DM,8.6226783013
5-FU,TEMOZOLOMIDE,DLD1,-4.7534220534
5-FU,TEMOZOLOMIDE,EFM192B,-39.7171613043
5-FU,TEMOZOLOMIDE,ES2,3.4256071332999998
5-FU,TEMOZOLOMIDE,HCT116,-15.6630918406
5-FU,TEMOZOLOMIDE,HT144,-24.2865179978
5-FU,TEMOZOLOMIDE,HT29,-13.1781205798
5-FU,TEMOZOLOMIDE,KPL1,-32.0355147382
5-FU,TEMOZOLOMIDE,LNCAP,-16.146086333299998
5-FU,TEMOZOLOMIDE,LOVO,-17.9661402898
5-FU,TEMOZOLOMIDE,MDAMB436,7.5465251368
5-FU,TEMOZOLOMIDE,MSTO,-8.452318031799999
5-FU,TEMOZOLOMIDE,NCIH1650,-16.1361150349
5-FU,TEMOZOLOMIDE,NCIH2122,-4.9764338356
5-FU,TEMOZOLOMIDE,NCIH23,-22.4185818942
5-FU,TEMOZOLOMIDE,NCIH460,-23.411053809200002
5-FU,TEMOZOLOMIDE,NCIH520,2.0155138901
5-FU,TEMOZOLOMIDE,OCUBM,-15.1214011523
5-FU,TEMOZOLOMIDE,OV90,-8.7345776972
5-FU,TEMOZOLOMIDE,OVCAR3,4.253257415299999
5-FU,TEMOZOLOMIDE,PA1,5.8859268402
5-FU,TEMOZOLOMIDE,RKO,-9.323430375700001
5-FU,TEMOZOLOMIDE,RPMI7951,0.4705453494
5-FU,TEMOZOLOMIDE,SKMEL30,-55.965777096800004
5-FU,TEMOZOLOMIDE,SKMES1,5.0475400042
5-FU,TEMOZOLOMIDE,SKOV3,-4.0214911175
5-FU,TEMOZOLOMIDE,SW620,4.8401732759
5-FU,TEMOZOLOMIDE,SW837,-44.6178967978
5-FU,TEMOZOLOMIDE,T47D,-31.4891658645
5-FU,TEMOZOLOMIDE,UACC62,-11.968624433699999
5-FU,TEMOZOLOMIDE,UWB1289BRCA1,15.8367524097
5-FU,TEMOZOLOMIDE,UWB1289,17.2143034977
5-FU,TEMOZOLOMIDE,VCAP,-2.7295163788
5-FU,TEMOZOLOMIDE,ZR751,-51.9886204389
5-FU,ZOLINZA,A2058,-5.508119589400001
5-FU,ZOLINZA,A2780,-3.8484012734
5-FU,ZOLINZA,A375,0.369467134
5-FU,ZOLINZA,A427,-31.946929551100002
5-FU,ZOLINZA,CAOV3,-3.5185375031
5-FU,ZOLINZA,COLO320DM,5.375445156900001
5-FU,ZOLINZA,DLD1,0.0498056708
5-FU,ZOLINZA,EFM192B,0.24869412829999998
5-FU,ZOLINZA,ES2,-1.6898167611000001
5-FU,ZOLINZA,HCT116,-8.735905545
5-FU,ZOLINZA,HT144,-4.394725665899999
5-FU,ZOLINZA,HT29,-1.4276838904
5-FU,ZOLINZA,KPL1,-4.3433848339
5-FU,ZOLINZA,LNCAP,7.7488785092
5-FU,ZOLINZA,LOVO,-8.3980484627
5-FU,ZOLINZA,MDAMB436,4.8604421398
5-FU,ZOLINZA,MSTO,9.2448605449
5-FU,ZOLINZA,NCIH1650,0.6313037721
5-FU,ZOLINZA,NCIH2122,10.6562695753
5-FU,ZOLINZA,NCIH23,-15.105676358599998
5-FU,ZOLINZA,NCIH460,7.0572183288999994
5-FU,ZOLINZA,NCIH520,-7.7029527708000005
5-FU,ZOLINZA,OCUBM,-7.8034975342
5-FU,ZOLINZA,OV90,-0.2102682387
5-FU,ZOLINZA,OVCAR3,3.6178868253
5-FU,ZOLINZA,PA1,-2.2468805096
5-FU,ZOLINZA,RKO,11.048340688800002
5-FU,ZOLINZA,RPMI7951,-0.2406381746
5-FU,ZOLINZA,SKMEL30,-4.8803976276
5-FU,ZOLINZA,SKMES1,14.0621636356
5-FU,ZOLINZA,SKOV3,5.7029550682000005
5-FU,ZOLINZA,SW620,-17.2280051562
5-FU,ZOLINZA,SW837,-3.532158377
5-FU,ZOLINZA,T47D,7.5300079477
5-FU,ZOLINZA,UACC62,3.9324234508
5-FU,ZOLINZA,UWB1289BRCA1,7.8312895709
5-FU,ZOLINZA,UWB1289,-0.548894112
5-FU,ZOLINZA,VCAP,22.995655908299998
5-FU,ZOLINZA,ZR751,-20.6775127639
ABT-888,BEZ-235,A2058,24.070971475300002
ABT-888,BEZ-235,A2780,29.4397143108
ABT-888,BEZ-235,A375,26.7770275075
ABT-888,BEZ-235,A427,14.1678283427
ABT-888,BEZ-235,CAOV3,48.319969096099996
ABT-888,BEZ-235,COLO320DM,23.5528962067
ABT-888,BEZ-235,DLD1,15.792463776199998
ABT-888,BEZ-235,EFM192B,24.8345693726
ABT-888,BEZ-235,ES2,12.5176900562
ABT-888,BEZ-235,HCT116,18.262930719
ABT-888,BEZ-235,HT144,19.9080663158
ABT-888,BEZ-235,HT29,24.1457708743
ABT-888,BEZ-235,KPL1,29.124562955300004
ABT-888,BEZ-235,LNCAP,78.7040828052
ABT-888,BEZ-235,LOVO,19.4453474229
ABT-888,BEZ-235,MDAMB436,24.1173731279
ABT-888,BEZ-235,MSTO,42.0061506475
ABT-888,BEZ-235,NCIH1650,14.775141955699999
ABT-888,BEZ-235,NCIH2122,19.4110951432
ABT-888,BEZ-235,NCIH23,4.1014188757
ABT-888,BEZ-235,NCIH460,18.1007010567
ABT-888,BEZ-235,NCIH520,24.9807546121
ABT-888,BEZ-235,OCUBM,28.4905172923
ABT-888,BEZ-235,OV90,16.978958509
ABT-888,BEZ-235,OVCAR3,21.713052045799998
ABT-888,BEZ-235,PA1,26.4169653079
ABT-888,BEZ-235,RKO,14.5377525408
ABT-888,BEZ-235,RPMI7951,27.956885689099998
ABT-888,BEZ-235,SKMEL30,29.522760917600003
ABT-888,BEZ-235,SKMES1,19.5913346773
ABT-888,BEZ-235,SKOV3,6.3798751869000005
ABT-888,BEZ-235,SW620,17.5929650504
ABT-888,BEZ-235,SW837,23.2895991148
ABT-888,BEZ-235,T47D,117.0012792555
ABT-888,BEZ-235,UACC62,19.8343063949
ABT-888,BEZ-235,UWB1289BRCA1,29.6378931798
ABT-888,BEZ-235,UWB1289,32.0676655628
ABT-888,BEZ-235,VCAP,18.574248117899998
ABT-888,BEZ-235,ZR751,27.4259294397
ABT-888,DINACICLIB,A2058,11.1487216398
ABT-888,DINACICLIB,A2780,5.3834429122000005
ABT-888,DINACICLIB,A375,3.9088070938999997
ABT-888,DINACICLIB,A427,4.7003961752
ABT-888,DINACICLIB,CAOV3,8.436597287
ABT-888,DINACICLIB,COLO320DM,4.9207349958
ABT-888,DINACICLIB,DLD1,4.088199169
ABT-888,DINACICLIB,EFM192B,10.9676493929
ABT-888,DINACICLIB,ES2,5.5494408570000004
ABT-888,DINACICLIB,HCT116,4.9726050839
ABT-888,DINACICLIB,HT144,-1.2941638575
ABT-888,DINACICLIB,HT29,6.9534069222
ABT-888,DINACICLIB,KPL1,16.0293076172
ABT-888,DINACICLIB,LNCAP,44.9301773284
ABT-888,DINACICLIB,LOVO,5.1740033272
ABT-888,DINACICLIB,MDAMB436,6.447414255700001
ABT-888,DINACICLIB,MSTO,9.601188954
ABT-888,DINACICLIB,NCIH1650,9.4219365704
ABT-888,DINACICLIB,NCIH2122,11.6745397309
ABT-888,DINACICLIB,NCIH23,11.9707676506
ABT-888,DINACICLIB,NCIH460,5.614266478999999
ABT-888,DINACICLIB,NCIH520,0.0562532534
ABT-888,DINACICLIB,OCUBM,11.2634714899
ABT-888,DINACICLIB,OV90,-7.962884871
ABT-888,DINACICLIB,OVCAR3,17.2772056114
ABT-888,DINACICLIB,PA1,4.6927540267
ABT-888,DINACICLIB,RKO,7.513779684099999
ABT-888,DINACICLIB,RPMI7951,18.1691611882
ABT-888,DINACICLIB,SKMEL30,7.3363541735
ABT-888,DINACICLIB,SKMES1,14.398926503299998
ABT-888,DINACICLIB,SKOV3,5.2268356505
ABT-888,DINACICLIB,SW620,1.2472249313
ABT-888,DINACICLIB,SW837,-5.3892419402
ABT-888,DINACICLIB,T47D,-24.155950645900003
ABT-888,DINACICLIB,UACC62,3.6130085016000004
ABT-888,DINACICLIB,UWB1289BRCA1,7.397744958500001
ABT-888,DINACICLIB,UWB1289,8.2696066743
ABT-888,DINACICLIB,VCAP,10.3203322274
ABT-888,DINACICLIB,ZR751,-9.2852862513
ABT-888,GELDANAMYCIN,A2058,22.669720815300003
ABT-888,GELDANAMYCIN,A2780,11.0932315467
ABT-888,GELDANAMYCIN,A375,11.680039266300001
ABT-888,GELDANAMYCIN,A427,7.5162366622
ABT-888,GELDANAMYCIN,CAOV3,16.7029632959
ABT-888,GELDANAMYCIN,COLO320DM,0.48637996229999997
ABT-888,GELDANAMYCIN,DLD1,3.9781834763
ABT-888,GELDANAMYCIN,EFM192B,11.404828249000001
ABT-888,GELDANAMYCIN,ES2,0.3378827318
ABT-888,GELDANAMYCIN,HCT116,22.9721630249
ABT-888,GELDANAMYCIN,HT144,2.9857613764999997
ABT-888,GELDANAMYCIN,HT29,-4.7829814672
ABT-888,GELDANAMYCIN,KPL1,15.3235604778
ABT-888,GELDANAMYCIN,LNCAP,26.088464068
ABT-888,GELDANAMYCIN,LOVO,13.068139371900001
ABT-888,GELDANAMYCIN,MDAMB436,17.350340911300002
ABT-888,GELDANAMYCIN,MSTO,16.3961454953
ABT-888,GELDANAMYCIN,NCIH1650,-5.2618064532
ABT-888,GELDANAMYCIN,NCIH2122,6.8779780685
ABT-888,GELDANAMYCIN,NCIH23,-6.233105646399999
ABT-888,GELDANAMYCIN,NCIH460,-2.126961774
ABT-888,GELDANAMYCIN,NCIH520,-1.9574988266
ABT-888,GELDANAMYCIN,OCUBM,31.717628869499997
ABT-888,GELDANAMYCIN,OV90,-8.587738631
ABT-888,GELDANAMYCIN,OVCAR3,20.4895540304
ABT-888,GELDANAMYCIN,PA1,10.5451213535
ABT-888,GELDANAMYCIN,RKO,33.8314776801
ABT-888,GELDANAMYCIN,RPMI7951,0.6465689579
ABT-888,GELDANAMYCIN,SKMEL30,30.3418934313
ABT-888,GELDANAMYCIN,SKMES1,7.8085166783
ABT-888,GELDANAMYCIN,SKOV3,-10.7465625575
ABT-888,GELDANAMYCIN,SW620,-15.0026455024
ABT-888,GELDANAMYCIN,SW837,6.088914754199999
ABT-888,GELDANAMYCIN,T47D,-27.2538174851
ABT-888,GELDANAMYCIN,UACC62,4.1728440759
ABT-888,GELDANAMYCIN,UWB1289BRCA1,-31.4706221142
ABT-888,GELDANAMYCIN,UWB1289,-14.3043912007
ABT-888,GELDANAMYCIN,VCAP,10.280903475599999
ABT-888,GELDANAMYCIN,ZR751,-17.080157941
ABT-888,MK-8669,A2058,24.7600060155
ABT-888,MK-8669,A2780,6.3782342163
ABT-888,MK-8669,A375,0.8770548695999999
ABT-888,MK-8669,A427,0.8055995803
ABT-888,MK-8669,CAOV3,21.2772500899
ABT-888,MK-8669,COLO320DM,-5.4884612382
ABT-888,MK-8669,DLD1,4.24027097
ABT-888,MK-8669,EFM192B,30.331804913000003
ABT-888,MK-8669,ES2,-1.2805993886
ABT-888,MK-8669,HCT116,-5.4541171375
ABT-888,MK-8669,HT144,-6.7340915687
ABT-888,MK-8669,HT29,5.0791192637
ABT-888,MK-8669,KPL1,41.599510471900004
ABT-888,MK-8669,LNCAP,-1.7733722447
ABT-888,MK-8669,LOVO,6.9283136783
ABT-888,MK-8669,MDAMB436,6.9850269241
ABT-888,MK-8669,MSTO,75.5280528049
ABT-888,MK-8669,NCIH1650,-9.1676625012
ABT-888,MK-8669,NCIH2122,7.5032078751
ABT-888,MK-8669,NCIH23,10.1025804599
ABT-888,MK-8669,NCIH460,-7.2578952444
ABT-888,MK-8669,NCIH520,13.2649049368
ABT-888,MK-8669,OCUBM,10.1229095088
ABT-888,MK-8669,OV90,-0.7602999066
ABT-888,MK-8669,OVCAR3,14.2399767828
ABT-888,MK-8669,PA1,5.0123484771
ABT-888,MK-8669,RKO,3.3465666885000003
ABT-888,MK-8669,RPMI7951,12.773633885999999
ABT-888,MK-8669,SKMEL30,-0.26586475260000003
ABT-888,MK-8669,SKMES1,9.0262819956
ABT-888,MK-8669,SKOV3,7.7160813864
ABT-888,MK-8669,SW620,1.0165238754
ABT-888,MK-8669,SW837,-16.0112202114
ABT-888,MK-8669,T47D,16.0705422046
ABT-888,MK-8669,UACC62,4.0469844432999995
ABT-888,MK-8669,UWB1289BRCA1,15.174704608299999
ABT-888,MK-8669,UWB1289,23.352408726100002
ABT-888,MK-8669,VCAP,-2.5656413442
ABT-888,MK-8669,ZR751,-1.645029592
ABT-888,MK-8776,A2058,15.4587203955
ABT-888,MK-8776,A2780,8.0044216366
ABT-888,MK-8776,A375,1.3946229303
ABT-888,MK-8776,A427,-4.8831832358
ABT-888,MK-8776,CAOV3,9.641087937
ABT-888,MK-8776,COLO320DM,7.7577087959
ABT-888,MK-8776,DLD1,1.5419917397999998
ABT-888,MK-8776,EFM192B,-2.9596918436
ABT-888,MK-8776,ES2,-17.1720236244
ABT-888,MK-8776,HCT116,3.6021401132
ABT-888,MK-8776,HT144,-51.2198803715
ABT-888,MK-8776,HT29,-1.9575887316999998
ABT-888,MK-8776,KPL1,1.3440625253999998
ABT-888,MK-8776,LNCAP,-40.5994196014
ABT-888,MK-8776,LOVO,1.0669122944
ABT-888,MK-8776,MDAMB436,9.0264111901
ABT-888,MK-8776,MSTO,10.662503210499999
ABT-888,MK-8776,NCIH1650,-3.2639424966000004
ABT-888,MK-8776,NCIH2122,-7.600734918500001
ABT-888,MK-8776,NCIH23,-7.794220194099999
ABT-888,MK-8776,NCIH460,-0.2963538419
ABT-888,MK-8776,NCIH520,-2.5546775303
ABT-888,MK-8776,OCUBM,12.818050378499999
ABT-888,MK-8776,OV90,0.6173088853
ABT-888,MK-8776,OVCAR3,1.978586679
ABT-888,MK-8776,PA1,7.4395745103
ABT-888,MK-8776,RKO,-0.0172287476
ABT-888,MK-8776,RPMI7951,-0.9447617693000001
ABT-888,MK-8776,SKMEL30,-2.3211651128
ABT-888,MK-8776,SKMES1,-1.4086040537
ABT-888,MK-8776,SKOV3,1.2940699051
ABT-888,MK-8776,SW620,0.0625902461
ABT-888,MK-8776,SW837,-85.5323370086
ABT-888,MK-8776,T47D,6.120087825900001
ABT-888,MK-8776,UACC62,1.0604569664
ABT-888,MK-8776,UWB1289BRCA1,-31.4103634965
ABT-888,MK-8776,UWB1289,-30.3639573629
ABT-888,MK-8776,VCAP,-9.269693283099999
ABT-888,MK-8776,ZR751,-32.47762672
ABT-888,OXALIPLATIN,A2058,4.9360377328
ABT-888,OXALIPLATIN,A2780,-3.3864397912
ABT-888,OXALIPLATIN,A375,-9.9987753767
ABT-888,OXALIPLATIN,A427,-18.9159158617
ABT-888,OXALIPLATIN,CAOV3,0.40505055310000004
ABT-888,OXALIPLATIN,COLO320DM,3.9699093101
ABT-888,OXALIPLATIN,DLD1,-6.6188508609
ABT-888,OXALIPLATIN,EFM192B,0.24503868899999998
ABT-888,OXALIPLATIN,ES2,-16.8221313331
ABT-888,OXALIPLATIN,HCT116,9.342015849600001
ABT-888,OXALIPLATIN,HT144,-25.6565512646
ABT-888,OXALIPLATIN,HT29,-6.3173057667
ABT-888,OXALIPLATIN,KPL1,5.9714952611
ABT-888,OXALIPLATIN,LNCAP,-27.214380057399996
ABT-888,OXALIPLATIN,LOVO,-22.774476683699998
ABT-888,OXALIPLATIN,MDAMB436,-6.533292445700001
ABT-888,OXALIPLATIN,MSTO,10.5228098079
ABT-888,OXALIPLATIN,NCIH1650,-17.3877823501
ABT-888,OXALIPLATIN,NCIH2122,0.0764558249
ABT-888,OXALIPLATIN,NCIH23,-22.075093331199998
ABT-888,OXALIPLATIN,NCIH460,-20.3665605653
ABT-888,OXALIPLATIN,NCIH520,-8.7509534001
ABT-888,OXALIPLATIN,OCUBM,18.9587160559
ABT-888,OXALIPLATIN,OV90,-27.749135907
ABT-888,OXALIPLATIN,OVCAR3,-3.2084361721
ABT-888,OXALIPLATIN,PA1,-24.694612158
ABT-888,OXALIPLATIN,RKO,0.6422767705
ABT-888,OXALIPLATIN,RPMI7951,-26.722585115999998
ABT-888,OXALIPLATIN,SKMEL30,2.0839281646
ABT-888,OXALIPLATIN,SKMES1,-13.380606681300002
ABT-888,OXALIPLATIN,SKOV3,-4.5791347006
ABT-888,OXALIPLATIN,SW620,2.6793459223
ABT-888,OXALIPLATIN,SW837,-9.0448007001
ABT-888,OXALIPLATIN,T47D,-34.6779441093
ABT-888,OXALIPLATIN,UACC62,-19.8337096003
ABT-888,OXALIPLATIN,UWB1289BRCA1,-10.6239228098
ABT-888,OXALIPLATIN,UWB1289,-14.0504237877
ABT-888,OXALIPLATIN,VCAP,-5.1372586511
ABT-888,OXALIPLATIN,ZR751,-16.1191866705
ABT-888,SN-38,A2058,37.1975524441
ABT-888,SN-38,A2780,27.4431625577
ABT-888,SN-38,A375,29.4591595834
ABT-888,SN-38,A427,9.8564960698
ABT-888,SN-38,CAOV3,41.8226136291
ABT-888,SN-38,COLO320DM,8.3410749814
ABT-888,SN-38,DLD1,8.2033451616
ABT-888,SN-38,EFM192B,30.149779644299997
ABT-888,SN-38,ES2,4.0988107752
ABT-888,SN-38,HCT116,23.4259149096
ABT-888,SN-38,HT144,8.1454557502
ABT-888,SN-38,HT29,9.5417494003
ABT-888,SN-38,KPL1,8.5520684163
ABT-888,SN-38,LNCAP,28.6889018794
ABT-888,SN-38,LOVO,-6.5826236766
ABT-888,SN-38,MDAMB436,18.2214474966
ABT-888,SN-38,MSTO,21.4679427844
ABT-888,SN-38,NCIH1650,4.1880745451
ABT-888,SN-38,NCIH2122,21.3904458112
ABT-888,SN-38,NCIH23,16.483928435
ABT-888,SN-38,NCIH460,22.603036231799997
ABT-888,SN-38,NCIH520,12.9290388108
ABT-888,SN-38,OCUBM,33.429001635
ABT-888,SN-38,OV90,19.5945199445
ABT-888,SN-38,OVCAR3,33.0138277611
ABT-888,SN-38,PA1,31.166704321300003
ABT-888,SN-38,RKO,30.5324902581
ABT-888,SN-38,RPMI7951,23.8706315741
ABT-888,SN-38,SKMEL30,29.6505239487
ABT-888,SN-38,SKMES1,20.0867520559
ABT-888,SN-38,SKOV3,6.2637462172000005
ABT-888,SN-38,SW620,17.885222403
ABT-888,SN-38,SW837,7.0443155012
ABT-888,SN-38,T47D,39.832311746100004
ABT-888,SN-38,UACC62,24.9654495564
ABT-888,SN-38,UWB1289BRCA1,5.9695836274000005
ABT-888,SN-38,UWB1289,-1.5995614294999998
ABT-888,SN-38,VCAP,-8.5322920587
ABT-888,SN-38,ZR751,-12.2436489623
ABT-888,SORAFENIB,A2058,36.1961652133
ABT-888,SORAFENIB,A2780,8.2581551475
ABT-888,SORAFENIB,A375,16.6695455553
ABT-888,SORAFENIB,A427,11.931704998599999
ABT-888,SORAFENIB,CAOV3,-2.1727230367
ABT-888,SORAFENIB,COLO320DM,4.6002224021
ABT-888,SORAFENIB,DLD1,12.0590076803
ABT-888,SORAFENIB,EFM192B,9.9300427209
ABT-888,SORAFENIB,ES2,7.0620982727
ABT-888,SORAFENIB,HCT116,11.8330385321
ABT-888,SORAFENIB,HT144,10.7410875508
ABT-888,SORAFENIB,HT29,3.7773131482999998
ABT-888,SORAFENIB,KPL1,4.1118588383
ABT-888,SORAFENIB,LNCAP,3.4828877016
ABT-888,SORAFENIB,LOVO,2.735996957
ABT-888,SORAFENIB,MDAMB436,-0.6022608604
ABT-888,SORAFENIB,MSTO,-6.859831707200001
ABT-888,SORAFENIB,NCIH1650,0.051559908
ABT-888,SORAFENIB,NCIH2122,16.502217219600002
ABT-888,SORAFENIB,NCIH23,13.689255257300001
